"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000010030",16.7978883748417,-0.681743288831078,0.466462946147878,-1.46151649227665,0.143873752904275,0.39603104126415
"ENSG00000010072",175.736014306207,-0.179170889837226,0.193682821032242,-0.925073730764173,0.354927556385889,0.657186160973875
"ENSG00000010165",915.904459679983,-0.0929638909489336,0.159920128735971,-0.581314507959266,0.561028504448457,0.812777568382617
"ENSG00000010219",236.84536186016,-0.259000366574459,0.148509111582055,-1.74400320502459,0.0811585309700043,0.276959430270553
"ENSG00000010244",2702.51299776393,0.0627879153025586,0.174953773828316,0.358882886196973,0.719682702792369,0.901761771638159
"ENSG00000010256",1811.67409574834,0.471529526902183,0.104357130000055,4.51842175903012,6.2302287354448e-06,0.000141464489052941
"ENSG00000010270",774.496268009297,-0.00149249772566923,0.135117154925664,-0.0110459528731962,0.99118678396475,0.997067573871503
"ENSG00000010278",3819.40705625731,0.570601177882857,0.206511381999505,2.76304953440398,0.00572640752826214,0.0420797874893402
"ENSG00000010282",0,NA,NA,NA,NA,NA
"ENSG00000010292",1249.33040492932,0.0345543414739814,0.123254673411564,0.280349138231862,0.779209654741255,0.928126639485357
"ENSG00000010295",1215.35725996172,-0.0431413590568501,0.269042494294326,-0.160351468529185,0.87260421733996,0.963938065033822
"ENSG00000010310",20.5283311102045,-0.527678405644686,0.371601481516006,-1.42001157662757,0.155604310797351,0.414899170251037
"ENSG00000010318",75.47793492031,0.183198819528635,0.315844475478442,0.580028570235793,0.561895351335762,0.813488681386112
"ENSG00000010319",1.23906323303287,2.11816936714098,2.26781523660257,0.934013200437889,0.350297083795417,NA
"ENSG00000010322",2572.2746553476,-0.259380262689207,0.108018777781802,-2.40125159732093,0.0163390981055687,0.0930284363943001
"ENSG00000010327",1.06293127501548,-1.61869454986557,2.30236319753757,-0.703057863154172,0.482019690181961,NA
"ENSG00000010361",246.209927757938,0.149559747469888,0.229581986470339,0.651443738114055,0.514760084365829,0.780112883178307
"ENSG00000010379",1.06761211589566,-1.34543991024573,2.79922184775583,-0.48064783122652,0.630766814530868,NA
"ENSG00000010404",2898.70488852981,0.172728923871666,0.167120927107052,1.03355652018985,0.301343534797377,0.604493679156153
"ENSG00000010438",18.3057873786042,0.0996900359873446,0.658444943461852,0.151402234882711,0.879658426604731,0.965393251516569
"ENSG00000010539",143.868009078634,0.0460198646994691,0.173906968150562,0.264623466149021,0.791299541008676,0.932407340587909
"ENSG00000010610",58.4095358692536,-0.282555196153675,0.616897767009995,-0.458025966803503,0.646933785793454,0.86400460192609
"ENSG00000010626",148.609620241434,-0.288177052682513,0.178786920709191,-1.61184638976613,0.106995370568291,0.331718503020831
"ENSG00000010671",0.409377524273253,-1.01281673149989,3.49346055815236,-0.289917895061495,0.771879051020582,NA
"ENSG00000010704",465.392576537135,-0.261540584308448,0.163696693933582,-1.59771451715796,0.110106526436349,0.337272079109195
"ENSG00000010803",764.199671990371,0.0288454602900853,0.103421758689749,0.27891094345647,0.780313170014092,0.928390273611736
"ENSG00000010810",1686.56510812169,-0.0111654689051243,0.192180036517739,-0.0580990050134251,0.953669766940411,0.988896376788059
"ENSG00000010818",1512.04458044746,-0.388724516498693,0.148216682560758,-2.62267721677919,0.00872418827949392,0.0582317459202007
"ENSG00000010932",28.9257911399634,0.577085785512451,0.974784643669475,0.592013619890514,0.553841468083409,0.807374327055849
"ENSG00000011007",1354.04241787405,0.157487167788018,0.102576239083364,1.53531821009764,0.124705683218926,0.363330689106706
"ENSG00000011009",468.367436008439,0.100791453256751,0.140874176687536,0.715471462738769,0.474317768337669,0.751416590112343
"ENSG00000011021",682.227029105651,-0.0187689431510185,0.175513896658582,-0.106937077395807,0.914838898320815,0.976989457490433
"ENSG00000011028",16885.4937048234,-0.237823451323054,0.131576975519902,-1.80748531711828,0.0706866420039296,0.253504426509475
"ENSG00000011052",229.545183497657,-0.509944945725262,0.241974790429194,-2.10743005426625,0.0350803187474869,0.157282927995112
"ENSG00000011083",0.398913415091648,-0.509131699629555,3.22205928051483,-0.158014380029719,0.874445467448092,NA
"ENSG00000011105",3595.36906751969,0.224914294668232,0.195167012821706,1.15241961956809,0.249148682624318,0.544338834152524
"ENSG00000011114",610.233851885176,0.0729947622328381,0.16640274349247,0.438663213723645,0.660905585709558,0.872280182620589
"ENSG00000011132",219.248526038891,0.040111163329758,0.161314566357203,0.248651837435058,0.803630106994666,0.937599412251307
"ENSG00000011143",160.010022432478,-0.300112019718782,0.189231253022158,-1.58595377309921,0.112749796273675,0.341382579881011
"ENSG00000011198",1155.15273140287,1.09691083703939,0.20252164694057,5.41626464928597,6.08570043516216e-08,2.31577721332992e-06
"ENSG00000011201",0.441059592894894,-1.13190191735562,3.15600109983048,-0.358650672655474,0.719856433984214,NA
"ENSG00000011243",770.080620197926,-0.190618222592701,0.112667267015763,-1.69186870012594,0.090671011045961,0.297743638221917
"ENSG00000011258",370.461972050458,-0.316140548059418,0.153535354718839,-2.05907329056783,0.0394872180563039,0.170331505970584
"ENSG00000011260",409.221375445785,0.203966960108687,0.176643289474392,1.15468275480827,0.248220364061758,0.543393180845515
"ENSG00000011275",1712.45833180887,-0.0147802029625873,0.0965131299725217,-0.153141888225937,0.878286383427406,0.964893127384559
"ENSG00000011295",420.879005608168,0.122492986128505,0.112340357974367,1.09037382768937,0.27554850594253,0.576167627019138
"ENSG00000011304",3616.59092193897,0.357186171954577,0.124765456467262,2.86286110008584,0.0041983456535655,0.0333773989098423
"ENSG00000011332",17.6304202429341,0.656660070606741,0.601287032457286,1.0920908570457,0.274793167727036,0.575303086152331
"ENSG00000011347",151.136744422029,-0.865332376591136,0.273236470937879,-3.16697245291194,0.00154034908969877,0.0148779253593673
"ENSG00000011376",428.469691318425,0.00357913561306258,0.169153077927474,0.0211591515620968,0.983118699311977,0.994706482692314
"ENSG00000011405",1544.01691092237,0.285283322783684,0.204693476095331,1.39370989357189,0.163405227397244,0.42624391473153
"ENSG00000011422",388.187890244123,0.069989769027927,0.148906428966084,0.470025166232873,0.638337037640003,0.859343505338475
"ENSG00000011426",243.593746889973,-0.246752008618009,0.215691357003333,-1.14400508229079,0.252621529293967,0.548809498616636
"ENSG00000011451",1476.90337063867,0.0886870995807241,0.126090553561231,0.703360379313877,0.481831191350468,0.757096525158539
"ENSG00000011454",2339.90825570518,0.407716835006256,0.170801040898517,2.3870863600211,0.0169825014576283,0.0956594976206129
"ENSG00000011465",299684.422016843,-0.11611281122108,0.2636494376588,-0.440406064401876,0.659643033432047,0.871069294736101
"ENSG00000011478",148.179692769756,0.741745273537023,0.17647895330052,4.20302398481438,2.63372669492537e-05,0.000508124723498658
"ENSG00000011485",1024.18238104288,0.541650988289252,0.136380626573544,3.97161240491268,7.13878026098828e-05,0.00118809700057876
"ENSG00000011523",842.115171594462,0.162087065673056,0.120875897197072,1.34093784974182,0.17994063204972,0.451217865458671
"ENSG00000011566",1413.92467212257,0.813291608407457,0.211278658307955,3.84937889572368,0.000118417712729584,0.00183011066275208
"ENSG00000011590",3.12846383037389,-0.422551542339332,1.53492313455016,-0.275291663033778,0.783092169053645,NA
"ENSG00000011600",1.79350859593047,0.154122943363048,1.75958377181282,0.0875905687651697,0.930202098403072,NA
"ENSG00000011638",866.565911638016,0.158754273255191,0.196415897316555,0.808255723819208,0.418943385211168,0.712975614918435
"ENSG00000011677",1.39506188764317,2.34322941652224,1.53821462697994,1.52334360590682,0.127672762978341,NA
"ENSG00000012048",241.117643587367,-1.40352608702584,0.158931252556259,-8.83102639947425,1.03719502684013e-18,2.27656792485417e-16
"ENSG00000012061",1120.9430974323,-0.0766931614035117,0.171292042807595,-0.447733357291196,0.654345644601059,0.868542049735586
"ENSG00000012124",2.30555968295975,-1.36599658690637,1.60423468900358,-0.851494233524411,0.394494865224994,NA
"ENSG00000012171",1278.91991958158,-0.695135921922249,0.20898053375545,-3.32631900890683,0.000880011496799881,0.00938575642185507
"ENSG00000012174",738.233561903915,0.102290586514383,0.0964289892136692,1.06078667160687,0.288786860736976,0.591156001251419
"ENSG00000012211",126.018802595992,0.210565020188402,0.199933216172631,1.05317677682227,0.292259979930945,0.595009731960501
"ENSG00000012223",1.13410173189531,1.34941864899866,2.66670550698818,0.506024623064852,0.612839364165563,NA
"ENSG00000012232",1281.44933327352,0.114627319946959,0.130516859285278,0.878256805861466,0.379804370732657,0.67839806519001
"ENSG00000012504",0.131518177229899,0.894699722854172,3.5338115409304,0.253182636507722,0.800127083554548,NA
"ENSG00000012660",2397.97556519106,0.431280562508597,0.156111687286075,2.76264109373357,0.005733577475134,0.0421120421245899
"ENSG00000012779",0.13880171053401,0.894699722854172,3.5338115409304,0.253182636507722,0.800127083554548,NA
"ENSG00000012817",664.121718017627,-0.12053309923353,1.31391842223181,-0.091735603363254,0.926908109251966,0.979898318764555
"ENSG00000012822",6180.19553815098,0.431712565237026,0.14253913368541,3.02873010432232,0.00245583974640657,0.021933917233495
"ENSG00000012963",340.613578412566,-0.0349623732456267,0.180351494904055,-0.193856853053679,0.846287969001021,0.955354151052509
"ENSG00000012983",2046.18152490522,-0.118803998664406,0.137530046183806,-0.863840316796132,0.387675616832395,0.686546681118641
"ENSG00000013016",1940.00499538198,0.535483672676453,0.307301834328347,1.74253327789868,0.0814151736723686,0.277585052964435
"ENSG00000013275",473.375758568063,0.201313287398704,0.149872129322983,1.34323365063335,0.179196328627812,0.450220371112841
"ENSG00000013288",3187.85903163703,0.0905402179730329,0.144872164221515,0.624966282926468,0.531993187585579,0.789949683526261
"ENSG00000013293",240.500704995981,-1.50932880738015,0.32813721868765,-4.59968793974833,4.23124306342173e-06,0.000101717739992892
"ENSG00000013297",3473.51661188046,-1.6495728572637,0.273177631416039,-6.03846240525991,1.55589666511428e-09,8.29720246237877e-08
"ENSG00000013306",990.439328277845,0.0178056735151312,0.1376232529363,0.129379833242081,0.897057104294627,0.970423560324438
"ENSG00000013364",8437.89423371094,0.129500753966837,0.129387097331321,1.0008784232575,0.316885589150034,0.621135931762724
"ENSG00000013374",1474.78122779282,0.0555090832748603,0.166639947462789,0.333107901916829,0.7390528348262,0.911284549066555
"ENSG00000013375",1369.73684097876,-0.356280673818566,0.137623959035173,-2.58879831910306,0.00963114838572959,0.0626525400687646
"ENSG00000013392",231.704087257663,-0.264399459067761,0.189557592473335,-1.39482389292824,0.163068952001626,0.425806772080108
"ENSG00000013441",2696.8303457118,0.349765555240542,0.151570668205203,2.30760713390148,0.0210209973731401,0.109856109460389
"ENSG00000013503",291.785610759001,-0.154577813325942,0.216794176260615,-0.713016447176695,0.475835579710452,0.753033422645224
"ENSG00000013523",374.092931615055,-0.383503717800371,0.11763326632582,-3.26016381061923,0.00111347884014394,0.0114097679526252
"ENSG00000013561",950.492448963031,0.301357429618302,0.122344137576228,2.46319468663171,0.0137705120132457,0.0820434321166823
"ENSG00000013563",545.815239946768,0.00166823897575361,0.257444464211611,0.00647999552393703,0.994829747800847,0.998389538827369
"ENSG00000013573",231.544959868878,-0.278265473520721,0.201142334786374,-1.3834256911468,0.16653437755672,0.431065313296279
"ENSG00000013583",1470.55058157668,0.397037095879762,0.13141664136124,3.02120866708486,0.0025176778963891,0.0224031913870816
"ENSG00000013588",610.360957351017,-0.152413800478711,0.232989206582885,-0.654166786153203,0.513004357446067,0.779040258697136
"ENSG00000013619",1109.2445370852,0.370032202062726,0.143556389706556,2.57760872099883,0.00994865794141863,0.0641978800693588
"ENSG00000013725",8.14975293573813,0.0742242988391391,0.691663647232254,0.107312707753477,0.914540903430795,NA
"ENSG00000013810",94.7024002245535,0.284921773393367,0.290788106604675,0.979826089588723,0.327171971450808,0.633229330047602
"ENSG00000014123",882.244785046526,-0.0998564261418242,0.0963595102683754,-1.03629030350724,0.300066728454293,0.602960143616859
"ENSG00000014138",168.018692770422,-0.407390253081495,0.25640870948024,-1.58883157248171,0.112098423170794,0.340431245021391
"ENSG00000014164",440.923203709446,0.0461388323351922,0.265923073880317,0.173504433676777,0.862254943165652,0.960633449628056
"ENSG00000014216",3510.33518456401,0.296908222118216,0.0767511528558273,3.86845292963795,0.000109528073999517,0.00171896650852092
"ENSG00000014257",17.3980717762684,-0.743940541748545,0.447233499431289,-1.66342758915545,0.0962268743359468,0.31000978766601
"ENSG00000014641",1493.49018979022,-0.0608486418746279,0.107233847330638,-0.567438764805396,0.570416119100522,0.818315063349191
"ENSG00000014824",1332.60252459969,0.215993893651617,0.147691714516283,1.46246452862326,0.143613957762174,0.395463331638053
"ENSG00000014914",564.521491813688,-0.312707406919389,0.220780100144228,-1.41637496638107,0.156665749361185,0.416409753259941
"ENSG00000014919",613.417790994233,-0.171960633171577,0.127078829294562,-1.35318081010159,0.175997874269241,0.445454847138044
"ENSG00000015133",3.93398877169225,1.0281560271636,1.02304292622132,1.00499793391971,0.314897844724312,NA
"ENSG00000015153",249.863133524855,0.133352757077597,0.209171198143745,0.637529250016321,0.523780163587723,0.785177727163819
"ENSG00000015171",2183.18003963582,-0.0729248368710072,0.101615914278206,-0.717651731906401,0.472972051776826,0.750462202635938
"ENSG00000015285",5.95568903640368,-0.18214864674046,0.961219455662524,-0.189497461445902,0.849702944527162,NA
"ENSG00000015413",1.61725837417753,2.63167453288355,1.6539663722223,1.59112940691025,0.111580455716733,NA
"ENSG00000015475",331.370210706884,-0.0597701833618734,0.235740665156629,-0.253542100265822,0.799849332352149,0.93642495815398
"ENSG00000015479",5019.82207998824,-0.340728230293597,0.147026007223581,-2.3174691112672,0.0204781913881659,0.108176563855519
"ENSG00000015520",17.0022145373381,-2.46117818261083,0.786364318719616,-3.1298192504693,0.00174913892725249,0.0165360231293626
"ENSG00000015532",673.587964766345,0.0408695212655474,0.104515978398661,0.391036106552593,0.695770547286321,0.89073921713029
"ENSG00000015568",145.679835640888,-0.388042138402855,0.511122011573368,-0.759196688102631,0.447734906949744,0.73340932251574
"ENSG00000015592",1.43243667185538,2.32880754885137,1.56773183472623,1.48546294542654,0.137421232130779,NA
"ENSG00000015676",1607.99763274914,-0.0275411123891051,0.0975334055309946,-0.28237619961248,0.777655062693517,0.927631628229963
"ENSG00000016082",0.106073888419472,-0.5479727975451,3.5338115409304,-0.155065653954152,0.876769558794206,NA
"ENSG00000016391",105.818022129285,-1.27452443615563,0.463126185287557,-2.75200253547371,0.00592320623050457,0.0431323208590094
"ENSG00000016402",10.3584723542073,-1.32016896613908,0.696843238059077,-1.89449921307432,0.0581587787197547,0.223214266139105
"ENSG00000016490",0.411131989189156,-0.671767940900142,3.51984350118187,-0.190851650272116,0.848641821278428,NA
"ENSG00000016602",0.12262360047132,-0.5479727975451,3.5338115409304,-0.155065653954152,0.876769558794206,NA
"ENSG00000016864",1582.09918714157,0.0525071851340918,0.156831058806787,0.334800935054451,0.737775255110769,0.910273420664162
"ENSG00000017260",2855.66995305978,-0.20614268048894,0.123428427355457,-1.67013940715033,0.0948917849804563,0.306883639446724
"ENSG00000017427",828.04331649703,-0.162517452597825,0.405180914355503,-0.401098489192988,0.688347613131002,0.886858749542239
"ENSG00000017483",446.849324935538,-0.891448992861578,0.292328409315457,-3.04947779433781,0.00229239579092388,0.0207397456711722
"ENSG00000017797",3378.61384040889,0.546050729837518,0.106559344158929,5.12438148101876,2.98516049823189e-07,9.63971337861875e-06
